"gene" "model" "bic.model" "weight"
"405" "1700029I15Rik" "flat" "bic.sleep" 0.00261461049319709
"406" "1700029I15Rik" "flat" "bic.circadian" 0.0514650112658259
"407" "1700029I15Rik" "flat" "bic.flat" 0.945830946264871
"408" "1700029I15Rik" "flat" "bic.mix" 8.94319761056684e-05
"409" "1700029J07Rik" "flat" "bic.sleep" 0.101540255767845
"410" "1700029J07Rik" "flat" "bic.circadian" 0.159207882427436
"411" "1700029J07Rik" "flat" "bic.flat" 0.716828225465278
"412" "1700029J07Rik" "flat" "bic.mix" 0.0224236363394413
"413" "1700030C10Rik" "flat" "bic.sleep" 0.00180286125009147
"414" "1700030C10Rik" "flat" "bic.circadian" 0.0803129131804601
"415" "1700030C10Rik" "flat" "bic.flat" 0.917839154038229
"416" "1700030C10Rik" "flat" "bic.mix" 4.50715312190849e-05
"417" "1700030J22Rik" "flat" "bic.sleep" 0.0131512019344182
"418" "1700030J22Rik" "flat" "bic.circadian" 0.056892717302416
"419" "1700030J22Rik" "flat" "bic.flat" 0.929483325406462
"420" "1700030J22Rik" "flat" "bic.mix" 0.000472755356703905
"421" "1700030K09Rik" "flat" "bic.sleep" 0.00177665076910619
"422" "1700030K09Rik" "flat" "bic.circadian" 0.0384232730669628
"423" "1700030K09Rik" "flat" "bic.flat" 0.959708088041298
"424" "1700030K09Rik" "flat" "bic.mix" 9.19881226332531e-05
"425" "1700034H15Rik" "sleep" "bic.sleep" 0.928482859717821
"426" "1700034H15Rik" "sleep" "bic.circadian" 0.0313983553128402
"427" "1700034H15Rik" "sleep" "bic.flat" 0.0203535369387756
"428" "1700034H15Rik" "sleep" "bic.mix" 0.0197652480305635
"429" "1700037C18Rik" "flat" "bic.sleep" 0.0139089725018961
"430" "1700037C18Rik" "flat" "bic.circadian" 0.455905301104826
"431" "1700037C18Rik" "flat" "bic.flat" 0.528846963010019
"432" "1700037C18Rik" "flat" "bic.mix" 0.00133876338325949
"433" "1700037H04Rik" "flat" "bic.sleep" 0.000835859820379982
"434" "1700037H04Rik" "flat" "bic.circadian" 0.0480959188832383
"435" "1700037H04Rik" "flat" "bic.flat" 0.951045273782842
"436" "1700037H04Rik" "flat" "bic.mix" 2.29475135395168e-05
"437" "1700040L02Rik" "flat" "bic.sleep" 0.0110496714104553
"438" "1700040L02Rik" "flat" "bic.circadian" 0.0482839907540829
"439" "1700040L02Rik" "flat" "bic.flat" 0.940107473410088
"440" "1700040L02Rik" "flat" "bic.mix" 0.000558864425373305
"441" "1700047M11Rik" "mixed" "bic.sleep" 0.00213702446789173
"442" "1700047M11Rik" "mixed" "bic.circadian" 0.369856518538367
"443" "1700047M11Rik" "mixed" "bic.flat" 0.00855584927044482
"444" "1700047M11Rik" "mixed" "bic.mix" 0.619450607723296
"445" "1700048O20Rik" "flat" "bic.sleep" 0.00247308196697328
"446" "1700048O20Rik" "flat" "bic.circadian" 0.338130172152474
"447" "1700048O20Rik" "flat" "bic.flat" 0.656876208446124
"448" "1700048O20Rik" "flat" "bic.mix" 0.00252053743442832
"449" "1700049G17Rik" "flat" "bic.sleep" 0.00081148933856434
"450" "1700049G17Rik" "flat" "bic.circadian" 0.0920016936268989
"451" "1700049G17Rik" "flat" "bic.flat" 0.907091193639745
"452" "1700049G17Rik" "flat" "bic.mix" 9.56233947921777e-05
"453" "1700052K11Rik" "sleep" "bic.sleep" 0.943052951036106
"454" "1700052K11Rik" "sleep" "bic.circadian" 0.00610985400220603
"455" "1700052K11Rik" "sleep" "bic.flat" 0.00105876690800237
"456" "1700052K11Rik" "sleep" "bic.mix" 0.0497784280536851
"457" "1700052N19Rik" "flat" "bic.sleep" 0.000999686067959455
"458" "1700052N19Rik" "flat" "bic.circadian" 0.0504387209541741
"459" "1700052N19Rik" "flat" "bic.flat" 0.948537033069479
"460" "1700052N19Rik" "flat" "bic.mix" 2.45599083873546e-05
"461" "1700063D05Rik" "flat" "bic.sleep" 0.0123367077719048
"462" "1700063D05Rik" "flat" "bic.circadian" 0.0287131343259782
"463" "1700063D05Rik" "flat" "bic.flat" 0.958526048023355
"464" "1700063D05Rik" "flat" "bic.mix" 0.000424109878762102
"465" "1700066M21Rik" "flat" "bic.sleep" 0.00665436884723765
"466" "1700066M21Rik" "flat" "bic.circadian" 0.0662647502353852
"467" "1700066M21Rik" "flat" "bic.flat" 0.926910131557123
"468" "1700066M21Rik" "flat" "bic.mix" 0.000170749360254068
"469" "1700084C01Rik" "circadian" "bic.sleep" 0.0754105840394852
"470" "1700084C01Rik" "circadian" "bic.circadian" 0.690656498116852
"471" "1700084C01Rik" "circadian" "bic.flat" 0.00012950176689384
"472" "1700084C01Rik" "circadian" "bic.mix" 0.233803416076769
"473" "1700086L19Rik" "circadian" "bic.sleep" 0.00184277337299634
"474" "1700086L19Rik" "circadian" "bic.circadian" 0.737022330098633
"475" "1700086L19Rik" "circadian" "bic.flat" 0.261126097718182
"476" "1700086L19Rik" "circadian" "bic.mix" 8.79881018852891e-06
"477" "1700086O06Rik" "sleep" "bic.sleep" 0.923433018166914
"478" "1700086O06Rik" "sleep" "bic.circadian" 0.0233665081744643
"479" "1700086O06Rik" "sleep" "bic.flat" 0.00163519193078714
"480" "1700086O06Rik" "sleep" "bic.mix" 0.0515652817278349
"481" "1700088E04Rik" "sleep" "bic.sleep" 0.938204989574479
"482" "1700088E04Rik" "sleep" "bic.circadian" 0.0383510516820311
"483" "1700088E04Rik" "sleep" "bic.flat" 0.000861537448387002
"484" "1700088E04Rik" "sleep" "bic.mix" 0.0225824212951026
"485" "1700093K21Rik" "sleep" "bic.sleep" 0.888651912393263
"486" "1700093K21Rik" "sleep" "bic.circadian" 0.00459788588652244
"487" "1700093K21Rik" "sleep" "bic.flat" 0.00166076019323275
"488" "1700093K21Rik" "sleep" "bic.mix" 0.105089441526982
"489" "1700094D03Rik" "flat" "bic.sleep" 0.400663884255793
"490" "1700094D03Rik" "flat" "bic.circadian" 0.0622062166940781
"491" "1700094D03Rik" "flat" "bic.flat" 0.440859112822098
"492" "1700094D03Rik" "flat" "bic.mix" 0.0962707862280311
"493" "1700096K18Rik" "sleep" "bic.sleep" 0.958424849834949
"494" "1700096K18Rik" "sleep" "bic.circadian" 2.55514318268789e-05
"495" "1700096K18Rik" "sleep" "bic.flat" 1.25048737962587e-05
"496" "1700096K18Rik" "sleep" "bic.mix" 0.0415370938594278
"497" "1700101I11Rik" "sleep" "bic.sleep" 0.972152186732274
"498" "1700101I11Rik" "sleep" "bic.circadian" 1.40703459251711e-05
"499" "1700101I11Rik" "sleep" "bic.flat" 8.88282638191615e-06
"500" "1700101I11Rik" "sleep" "bic.mix" 0.0278248600954187
"501" "1700102P08Rik" "sleep" "bic.sleep" 0.975609754698469
"502" "1700102P08Rik" "sleep" "bic.circadian" 1.17159458958848e-09
"503" "1700102P08Rik" "sleep" "bic.flat" 2.21046396497729e-10
"504" "1700102P08Rik" "sleep" "bic.mix" 0.0243902439088895
"505" "1700109H08Rik" "flat" "bic.sleep" 0.0720171536885244
"506" "1700109H08Rik" "flat" "bic.circadian" 0.0795053572369642
"507" "1700109H08Rik" "flat" "bic.flat" 0.844605862262447
"508" "1700109H08Rik" "flat" "bic.mix" 0.00387162681206452
"509" "1700110C19Rik" "flat" "bic.sleep" 0.00350308283061091
"510" "1700110C19Rik" "flat" "bic.circadian" 0.0965834287521572
"511" "1700110C19Rik" "flat" "bic.flat" 0.899681769922936
"512" "1700110C19Rik" "flat" "bic.mix" 0.000231718494296004
"513" "1700112E06Rik" "flat" "bic.sleep" 0.000848850658059634
"514" "1700112E06Rik" "flat" "bic.circadian" 0.177615210901947
"515" "1700112E06Rik" "flat" "bic.flat" 0.821514717173517
"516" "1700112E06Rik" "flat" "bic.mix" 2.12212664755365e-05
"517" "1700113A16Rik" "flat" "bic.sleep" 0.273581317513503
"518" "1700113A16Rik" "flat" "bic.circadian" 0.266625819572774
"519" "1700113A16Rik" "flat" "bic.flat" 0.452953329972858
"520" "1700113A16Rik" "flat" "bic.mix" 0.00683953294086523
"521" "1700120C14Rik" "sleep" "bic.sleep" 0.856737934395116
"522" "1700120C14Rik" "sleep" "bic.circadian" 0.0674642931016811
"523" "1700120C14Rik" "sleep" "bic.flat" 0.0543793241435382
"524" "1700120C14Rik" "sleep" "bic.mix" 0.0214184483596651
"525" "1700123M08Rik" "flat" "bic.sleep" 0.000653111850924974
"526" "1700123M08Rik" "flat" "bic.circadian" 0.49197804106576
"527" "1700123M08Rik" "flat" "bic.flat" 0.507278827589882
"528" "1700123M08Rik" "flat" "bic.mix" 9.00194934338602e-05
"529" "1700123O20Rik" "sleep" "bic.sleep" 0.974932772086335
"530" "1700123O20Rik" "sleep" "bic.circadian" 7.24015012915533e-07
"531" "1700123O20Rik" "sleep" "bic.flat" 5.89230735275455e-07
"532" "1700123O20Rik" "sleep" "bic.mix" 0.0250659146679168
"533" "1700124L16Rik" "flat" "bic.sleep" 0.00495725383378247
"534" "1700124L16Rik" "flat" "bic.circadian" 0.0394721012857926
"535" "1700124L16Rik" "flat" "bic.flat" 0.9537206026139
"536" "1700124L16Rik" "flat" "bic.mix" 0.00185004226652542
"537" "1810010D01Rik" "flat" "bic.sleep" 0.00225073504707597
"538" "1810010D01Rik" "flat" "bic.circadian" 0.0702471867016076
"539" "1810010D01Rik" "flat" "bic.flat" 0.927445720754985
"540" "1810010D01Rik" "flat" "bic.mix" 5.63574963317349e-05
"541" "1810010H24Rik" "sleep" "bic.sleep" 0.824501523408935
"542" "1810010H24Rik" "sleep" "bic.circadian" 0.0196682136185979
"543" "1810010H24Rik" "sleep" "bic.flat" 0.133877410281197
"544" "1810010H24Rik" "sleep" "bic.mix" 0.0219528526912708
"545" "1810011H11Rik" "flat" "bic.sleep" 0.0897474375448939
"546" "1810011H11Rik" "flat" "bic.circadian" 0.24976477452423
"547" "1810011H11Rik" "flat" "bic.flat" 0.657012418412262
"548" "1810011H11Rik" "flat" "bic.mix" 0.00347536951861477
"549" "1810011O10Rik" "flat" "bic.sleep" 0.0096309085394832
"550" "1810011O10Rik" "flat" "bic.circadian" 0.186734277329126
"551" "1810011O10Rik" "flat" "bic.flat" 0.801354997427128
"552" "1810011O10Rik" "flat" "bic.mix" 0.00227981670426303
"553" "1810013L24Rik" "flat" "bic.sleep" 0.0234416620993387
"554" "1810013L24Rik" "flat" "bic.circadian" 0.0696599924622276
"555" "1810013L24Rik" "flat" "bic.flat" 0.906320334456704
"556" "1810013L24Rik" "flat" "bic.mix" 0.000578010981729879
"557" "1810014B01Rik" "sleep" "bic.sleep" 0.686721955162945
"558" "1810014B01Rik" "sleep" "bic.circadian" 0.00909756732237403
"559" "1810014B01Rik" "sleep" "bic.flat" 0.0292587305119583
"560" "1810014B01Rik" "sleep" "bic.mix" 0.274921747002723
"561" "1810020O05Rik" "flat" "bic.sleep" 0.0577624566372914
"562" "1810020O05Rik" "flat" "bic.circadian" 0.146536566480112
"563" "1810020O05Rik" "flat" "bic.flat" 0.788537125871436
"564" "1810020O05Rik" "flat" "bic.mix" 0.00716385101115994
"565" "1810021B22Rik" "flat" "bic.sleep" 0.0529407125275014
"566" "1810021B22Rik" "flat" "bic.circadian" 0.282555170527835
"567" "1810021B22Rik" "flat" "bic.flat" 0.648304618459013
"568" "1810021B22Rik" "flat" "bic.mix" 0.0161994984856505
"569" "1810022K09Rik" "flat" "bic.sleep" 0.0056577095940196
"570" "1810022K09Rik" "flat" "bic.circadian" 0.0768491733300934
"571" "1810022K09Rik" "flat" "bic.flat" 0.917275218950682
"572" "1810022K09Rik" "flat" "bic.mix" 0.000217898125205071
"573" "1810024B03Rik" "sleep" "bic.sleep" 0.972113185160921
"574" "1810024B03Rik" "sleep" "bic.circadian" 0.000536882996381578
"575" "1810024B03Rik" "sleep" "bic.flat" 0.00111980640251721
"576" "1810024B03Rik" "sleep" "bic.mix" 0.0262301254401802
"577" "1810026B05Rik" "circadian" "bic.sleep" 0.00250602328302659
"578" "1810026B05Rik" "circadian" "bic.circadian" 0.65383402916234
"579" "1810026B05Rik" "circadian" "bic.flat" 0.343230569150078
"580" "1810026B05Rik" "circadian" "bic.mix" 0.000429378404554763
"581" "1810026J23Rik" "flat" "bic.sleep" 0.0131561173164759
"582" "1810026J23Rik" "flat" "bic.circadian" 0.219100523280461
"583" "1810026J23Rik" "flat" "bic.flat" 0.767414456470151
"584" "1810026J23Rik" "flat" "bic.mix" 0.000328902932911955
"585" "1810030O07Rik" "sleep" "bic.sleep" 0.735425915462392
"586" "1810030O07Rik" "sleep" "bic.circadian" 0.0177628053846387
"587" "1810030O07Rik" "sleep" "bic.flat" 0.0129657469175046
"588" "1810030O07Rik" "sleep" "bic.mix" 0.233845532235465
"589" "1810032O08Rik" "flat" "bic.sleep" 0.0177093504558263
"590" "1810032O08Rik" "flat" "bic.circadian" 0.229909306846448
"591" "1810032O08Rik" "flat" "bic.flat" 0.75131833560962
"592" "1810032O08Rik" "flat" "bic.mix" 0.00106300708810619
"593" "1810037I17Rik" "flat" "bic.sleep" 0.00191487677843849
"594" "1810037I17Rik" "flat" "bic.circadian" 0.0906394482885991
"595" "1810037I17Rik" "flat" "bic.flat" 0.907397803013527
"596" "1810037I17Rik" "flat" "bic.mix" 4.78719194351246e-05
"597" "1810041L15Rik" "flat" "bic.sleep" 0.00109203267638922
"598" "1810041L15Rik" "flat" "bic.circadian" 0.0304527185809724
"599" "1810041L15Rik" "flat" "bic.flat" 0.968419629568908
"600" "1810041L15Rik" "flat" "bic.mix" 3.56191737306338e-05
"601" "1810043G02Rik" "flat" "bic.sleep" 0.000979954111226333
"602" "1810043G02Rik" "flat" "bic.circadian" 0.0765208821159413
"603" "1810043G02Rik" "flat" "bic.flat" 0.922473755277426
"604" "1810043G02Rik" "flat" "bic.mix" 2.54084954063052e-05
"605" "1810043H04Rik" "flat" "bic.sleep" 0.00588103818948777
"606" "1810043H04Rik" "flat" "bic.circadian" 0.244643850541544
"607" "1810043H04Rik" "flat" "bic.flat" 0.74921423613859
"608" "1810043H04Rik" "flat" "bic.mix" 0.000260875130378309
"609" "1810044D09Rik" "flat" "bic.sleep" 0.19429190736753
"610" "1810044D09Rik" "flat" "bic.circadian" 0.199698647613156
"611" "1810044D09Rik" "flat" "bic.flat" 0.383684644446526
"612" "1810044D09Rik" "flat" "bic.mix" 0.222324800572788
"613" "1810055G02Rik" "flat" "bic.sleep" 0.216442945741488
"614" "1810055G02Rik" "flat" "bic.circadian" 0.0855032920887887
"615" "1810055G02Rik" "flat" "bic.flat" 0.691719805130672
"616" "1810055G02Rik" "flat" "bic.mix" 0.00633395703905106
"617" "1810058I24Rik" "flat" "bic.sleep" 0.0488634884718751
"618" "1810058I24Rik" "flat" "bic.circadian" 0.0772616106050322
"619" "1810058I24Rik" "flat" "bic.flat" 0.859546810155948
"620" "1810058I24Rik" "flat" "bic.mix" 0.0143280907671444
"621" "1810062O18Rik" "circadian" "bic.sleep" 0.00405895561209953
"622" "1810062O18Rik" "circadian" "bic.circadian" 0.84805648547218
"623" "1810062O18Rik" "circadian" "bic.flat" 0.145807952754231
"624" "1810062O18Rik" "circadian" "bic.mix" 0.00207660616148962
"625" "2010002M12Rik" "sleep" "bic.sleep" 0.893002289667328
"626" "2010002M12Rik" "sleep" "bic.circadian" 0.057792017500709
"627" "2010002M12Rik" "sleep" "bic.flat" 0.00728958827695333
"628" "2010002M12Rik" "sleep" "bic.mix" 0.0419161045550094
"629" "2010012O05Rik" "sleep" "bic.sleep" 0.962058780065423
"630" "2010012O05Rik" "sleep" "bic.circadian" 0.0129089076710192
"631" "2010012O05Rik" "sleep" "bic.flat" 0.000980842835169374
"632" "2010012O05Rik" "sleep" "bic.mix" 0.0240514694283882
"633" "2010015L04Rik" "circadian" "bic.sleep" 0.2546797483469
"634" "2010015L04Rik" "circadian" "bic.circadian" 0.622429219649036
"635" "2010015L04Rik" "circadian" "bic.flat" 0.0980164841032487
"636" "2010015L04Rik" "circadian" "bic.mix" 0.0248745479008147
"637" "2010107E04Rik" "flat" "bic.sleep" 0.000629663027970368
"638" "2010107E04Rik" "flat" "bic.circadian" 0.140483802910679
"639" "2010107E04Rik" "flat" "bic.flat" 0.858872343816229
"640" "2010107E04Rik" "flat" "bic.mix" 1.41902451221176e-05
"641" "2010107G12Rik" "circadian" "bic.sleep" 0.248902507652009
"642" "2010107G12Rik" "circadian" "bic.circadian" 0.578935974976846
"643" "2010107G12Rik" "circadian" "bic.flat" 0.141465134661581
"644" "2010107G12Rik" "circadian" "bic.mix" 0.030696382709564
"645" "2010107G23Rik" "flat" "bic.sleep" 0.0394789332355422
"646" "2010107G23Rik" "flat" "bic.circadian" 0.207117225704097
"647" "2010107G23Rik" "flat" "bic.flat" 0.751660596098897
"648" "2010107G23Rik" "flat" "bic.mix" 0.00174324496146334
"649" "2010109I03Rik" "sleep" "bic.sleep" 0.918666222202167
"650" "2010109I03Rik" "sleep" "bic.circadian" 0.0391578231115912
"651" "2010109I03Rik" "sleep" "bic.flat" 0.00421044090322803
"652" "2010109I03Rik" "sleep" "bic.mix" 0.037965513783014
"653" "2010111I01Rik" "flat" "bic.sleep" 0.000888664330441557
"654" "2010111I01Rik" "flat" "bic.circadian" 0.0634052710961863
"655" "2010111I01Rik" "flat" "bic.flat" 0.935668987741659
"656" "2010111I01Rik" "flat" "bic.mix" 3.70768317135818e-05
"657" "2010204K13Rik" "flat" "bic.sleep" 0.104835259633183
"658" "2010204K13Rik" "flat" "bic.circadian" 0.0270333703576297
"659" "2010204K13Rik" "flat" "bic.flat" 0.865409164814058
"660" "2010204K13Rik" "flat" "bic.mix" 0.00272220519512895
"661" "2010300C02Rik" "circadian" "bic.sleep" 0.00285956015423569
"662" "2010300C02Rik" "circadian" "bic.circadian" 0.900525552031267
"663" "2010300C02Rik" "circadian" "bic.flat" 0.096543689188672
"664" "2010300C02Rik" "circadian" "bic.mix" 7.11986258250269e-05
"665" "2010320M18Rik" "sleep" "bic.sleep" 0.95597795649276
"666" "2010320M18Rik" "sleep" "bic.circadian" 1.36524293624208e-06
"667" "2010320M18Rik" "sleep" "bic.flat" 8.20942922592394e-07
"668" "2010320M18Rik" "sleep" "bic.mix" 0.0440198573213807
"669" "2210013O21Rik" "flat" "bic.sleep" 0.00448895112703923
"670" "2210013O21Rik" "flat" "bic.circadian" 0.0562354888138012
"671" "2210013O21Rik" "flat" "bic.flat" 0.938947911956518
"672" "2210013O21Rik" "flat" "bic.mix" 0.000327648102641205
"673" "2210015D19Rik" "circadian" "bic.sleep" 0.00265287896122775
"674" "2210015D19Rik" "circadian" "bic.circadian" 0.698166875597854
"675" "2210015D19Rik" "circadian" "bic.flat" 0.299110073942702
"676" "2210015D19Rik" "circadian" "bic.mix" 7.01714982164747e-05
"677" "2210016F16Rik" "circadian" "bic.sleep" 0.00296780783287554
"678" "2210016F16Rik" "circadian" "bic.circadian" 0.92729384094946
"679" "2210016F16Rik" "circadian" "bic.flat" 0.00343851720273793
"680" "2210016F16Rik" "circadian" "bic.mix" 0.0662998340149262
"681" "2210016L21Rik" "flat" "bic.sleep" 0.00235782678531904
"682" "2210016L21Rik" "flat" "bic.circadian" 0.128093816924036
"683" "2210016L21Rik" "flat" "bic.flat" 0.869489348160742
"684" "2210016L21Rik" "flat" "bic.mix" 5.90081299036015e-05
"685" "2210018M11Rik" "sleep" "bic.sleep" 0.760826572204747
"686" "2210018M11Rik" "sleep" "bic.circadian" 0.0779486877492125
"687" "2210018M11Rik" "sleep" "bic.flat" 0.142204078991606
"688" "2210018M11Rik" "sleep" "bic.mix" 0.0190206610544345
"689" "2210404O07Rik" "flat" "bic.sleep" 0.00390414547717542
"690" "2210404O07Rik" "flat" "bic.circadian" 0.0283923996492145
"691" "2210404O07Rik" "flat" "bic.flat" 0.967600453649676
"692" "2210404O07Rik" "flat" "bic.mix" 0.000103001223934401
"693" "2210404O09Rik" "flat" "bic.sleep" 0.00148718357820435
"694" "2210404O09Rik" "flat" "bic.circadian" 0.0935055684422583
"695" "2210404O09Rik" "flat" "bic.flat" 0.904880632366885
"696" "2210404O09Rik" "flat" "bic.mix" 0.000126615612652753
"697" "2210408F21Rik" "sleep" "bic.sleep" 0.973554578761223
"698" "2210408F21Rik" "sleep" "bic.circadian" 0.00072807704206081
"699" "2210408F21Rik" "sleep" "bic.flat" 0.00137947392375277
"700" "2210408F21Rik" "sleep" "bic.mix" 0.0243378702729637
"701" "2210408I21Rik" "flat" "bic.sleep" 0.0288914379529915
"702" "2210408I21Rik" "flat" "bic.circadian" 0.215609132346619
"703" "2210408I21Rik" "flat" "bic.flat" 0.747384492596067
"704" "2210408I21Rik" "flat" "bic.mix" 0.00811493710432277
"705" "2300009A05Rik" "flat" "bic.sleep" 0.268727614796689
"706" "2300009A05Rik" "flat" "bic.circadian" 0.0923552469864051
"707" "2300009A05Rik" "flat" "bic.flat" 0.632199212774806
"708" "2300009A05Rik" "flat" "bic.mix" 0.0067179254420999
"709" "2310002F09Rik" "sleep" "bic.sleep" 0.855915079274061
"710" "2310002F09Rik" "sleep" "bic.circadian" 0.0128471535300457
"711" "2310002F09Rik" "sleep" "bic.flat" 0.109839890209046
"712" "2310002F09Rik" "sleep" "bic.mix" 0.0213978769868468
"713" "2310003H01Rik" "sleep" "bic.sleep" 0.548063768987708
"714" "2310003H01Rik" "sleep" "bic.circadian" 3.16370309981911e-06
"715" "2310003H01Rik" "sleep" "bic.flat" 5.95227743795646e-07
"716" "2310003H01Rik" "sleep" "bic.mix" 0.451932472081449
"717" "2310009A05Rik" "circadian" "bic.sleep" 0.131787721667333
"718" "2310009A05Rik" "circadian" "bic.circadian" 0.434611357090188
"719" "2310009A05Rik" "circadian" "bic.flat" 0.000421286276036346
"720" "2310009A05Rik" "circadian" "bic.mix" 0.433179634966442
"721" "2310009B15Rik" "flat" "bic.sleep" 0.000931359499916172
"722" "2310009B15Rik" "flat" "bic.circadian" 0.0490242650404606
"723" "2310009B15Rik" "flat" "bic.flat" 0.949953524229487
"724" "2310009B15Rik" "flat" "bic.mix" 9.08512301360297e-05
"725" "2310010J17Rik" "flat" "bic.sleep" 0.00199774038299086
"726" "2310010J17Rik" "flat" "bic.circadian" 0.075944984504836
"727" "2310010J17Rik" "flat" "bic.flat" 0.921997795494187
"728" "2310010J17Rik" "flat" "bic.mix" 5.94796179866026e-05
"729" "2310011J03Rik" "flat" "bic.sleep" 0.0209216842408795
"730" "2310011J03Rik" "flat" "bic.circadian" 0.0245646509656527
"731" "2310011J03Rik" "flat" "bic.flat" 0.953989294413655
"732" "2310011J03Rik" "flat" "bic.mix" 0.000524370379812703
"733" "2310014L17Rik" "flat" "bic.sleep" 0.0460506874554632
"734" "2310014L17Rik" "flat" "bic.circadian" 0.179734329375445
"735" "2310014L17Rik" "flat" "bic.flat" 0.772774166426412
"736" "2310014L17Rik" "flat" "bic.mix" 0.00144081674267973
"737" "2310015A10Rik" "mixed" "bic.sleep" 0.0477573730952279
